difficulty	writtenForm	reading	writtenFormWrongAnswers	readingWrongAnswers
4	紺青	こんじょう	瑠璃紺|常磐色|鳩羽色|躑躅色|鴇色	くんじょう|こんじょお|こんじゃう|こむじょう|かんじょう
4	瑠璃紺	るりこん	常磐色|鳩羽色|躑躅色|鴇色|利休鼠	ろりこん|るりこむ|るりくん|るれこん|れりこん
4	常磐色	ときわいろ	鳩羽色|躑躅色|鴇色|利休鼠|胡桃色	つきわいろ|ときわいる|ときやいろ|とけわいろ|ときわえろ
4	鳩羽色	はとばいろ	躑躅色|鴇色|利休鼠|胡桃色|海松色	へとばいろ|はとばいる|はとべいろ|はつばいろ|はとばえろ
4	帚木	ははきぎ	山帰来|狗尾草|水芭蕉|吾亦紅|浜木綿	へはきぎ|ははきげ|ははけぎ|はへきぎ|ほはきぎ
4	山帰来	さんきらい	狗尾草|水芭蕉|吾亦紅|浜木綿|鬼百合	せんきらい|さんきらえ|さんけらい|さむきらい|さんきれい
4	狗尾草	えのころぐさ	水芭蕉|吾亦紅|浜木綿|鬼百合|藪蘭	いのころぐさ|えのころぐせ|えのこるぐさ|えぬころぐさ|えのころごさ
4	水芭蕉	みずばしょう	吾亦紅|浜木綿|鬼百合|藪蘭|山法師	めずばしょう|みずばしょお|みずべしょう|みぞばしょう|みずばしゃう
4	吾亦紅	われもこう	浜木綿|鬼百合|藪蘭|山法師|木斛	やれもこう|われもこお|われむこう|わりもこう|われもくう
4	浜木綿	はまゆう	鬼百合|藪蘭|山法師|木斛|柊南天	へまゆう|はまゆお|はまよう|はめゆう|ほまゆう
4	鬼百合	おにゆり	藪蘭|山法師|木斛|柊南天|忍冬	うにゆり|おにゆれ|おにより|おねゆり|あにゆり
4	藪蘭	やぶらん	山法師|木斛|柊南天|忍冬|接骨木	よぶらん|やぶらむ|やぶれん|やぼらん|ゆぶらん
4	山法師	やまぼうし	木斛|柊南天|忍冬|接骨木|弟切草	よまぼうし|やまぼうせ|やまぶうし|やめぼうし|やまぼおし
4	木斛	もっこく	柊南天|忍冬|接骨木|弟切草|仙人草	むっこく|もっここ|もっくく|もつこく|まっこく
4	柊南天	ひいらぎなんてん	忍冬|接骨木|弟切草|仙人草|藪柑子	へいらぎなんてん|ひいらぎなんてむ|ひいらぎねんてん|ひえらぎなんてん|ひいらぎなんちん
4	忍冬	すいかずら	接骨木|弟切草|仙人草|藪柑子|松葉蘭	そいかずら|すいかずれ|すいけずら|すえかずら|すいかぞら
4	接骨木	にわとこ	弟切草|仙人草|藪柑子|松葉蘭|錦木	ねわとこ|にわとく|にわつこ|にやとこ|なわとこ
4	弟切草	おとぎりそう	仙人草|藪柑子|松葉蘭|錦木|白膠木	うとぎりそう|おとぎりそお|おとぎれそう|おつぎりそう|おとぎりすう
4	仙人草	せんにんそう	藪柑子|松葉蘭|錦木|白膠木|野茨	しんにんそう|せんにんそお|せんにむそう|せむにんそう|せんにんすう
4	藪柑子	やぶこうじ	松葉蘭|錦木|白膠木|野茨|帚木	よぶこうじ|やぶこうぜ|やぶくうじ|やぼこうじ|やぶこおじ
4	松葉蘭	まつばらん	錦木|白膠木|野茨|帚木|山帰来	めつばらん|まつばらむ|まつべらん|まとばらん|まつばれん
4	錦木	にしきぎ	白膠木|野茨|帚木|山帰来|狗尾草	ねしきぎ|にしきげ|にしけぎ|にせきぎ|なしきぎ
4	白膠木	ぬるで	野茨|帚木|山帰来|狗尾草|水芭蕉	のるで|ぬるぢ|ぬろで|ねるで|ぬるど
4	野茨	のいばら	帚木|山帰来|狗尾草|水芭蕉|吾亦紅	ぬいばら|のいばれ|のいべら|のえばら|ないばら
4	海鵜	うみう	鵜飼|鴲|鷭|鶤鶏|椋鳥	おみう|うみお|うめう|えみう|うみえ
4	鵜飼	うかい	鴲|鷭|鶤鶏|椋鳥|鱠残魚	おかい|うかえ|うけい|えかい|うかう
4	鴲	しめ	鷭|鶤鶏|椋鳥|鱠残魚|鯥	せめ|しみ|さめ|しも|じめ
4	鷭	ばん	鶤鶏|椋鳥|鱠残魚|鯥|鰉	べん|ばむ|ぼん|ばの|はん
4	鶤鶏	とうまる	椋鳥|鱠残魚|鯥|鰉|鯎	つうまる|とうまろ|とうめる|とおまる|たうまる
4	椋鳥	むくどり	鱠残魚|鯥|鰉|鯎|鱟	もくどり|むくどれ|むくづり|むこどり|めくどり
4	鱠残魚	しらうお	鯥|鰉|鯎|鱟|鱪	しろうお|しらおう|しらうえ|しらうおう|しらうき
4	鯥	むつ	鰉|鯎|鱟|鱪|海鼠腸	もつ|むと|めつ|むて|ぬつ
4	鰉	ひがい	鯎|鱟|鱪|海鼠腸|蟻地獄	へがい|ひがえ|ひげい|はがい|ひがう
4	鯎	うぐい	鱟|鱪|海鼠腸|蟻地獄|螟蛉	おぐい|うぐえ|うごい|えぐい|うぐう
4	鱟	かぶとがに	鱪|海鼠腸|蟻地獄|螟蛉|蛍烏賊	けぶとがに|かぶとがね|かぶつがに|かぼとがに|かぶとげに
4	鱪	しいら	海鼠腸|蟻地獄|螟蛉|蛍烏賊|女郎蜘蛛	せいら|しいれ|しえら|さいら|しいろ
4	海鼠腸	このわた	蟻地獄|螟蛉|蛍烏賊|女郎蜘蛛|尺蠖	くのわた|このわて|このやた|こぬわた|かのわた
4	蟻地獄	ありじごく	螟蛉|蛍烏賊|女郎蜘蛛|尺蠖|海扇	えりじごく|ありじごこ|ありぜごく|あれじごく|ありじぐく
4	螟蛉	めいれい	蛍烏賊|女郎蜘蛛|尺蠖|海扇|床伏	みいれい|めいれえ|めいりい|めえれい|もいれい
4	蛍烏賊	ほたるいか	女郎蜘蛛|尺蠖|海扇|床伏|海鵜	ふたるいか|ほたるいけ|ほたろいか|ほてるいか|ほたるえか
4	女郎蜘蛛	じょろうぐも	尺蠖|海扇|床伏|海鵜|鵜飼	じゃろうぐも|じょろうぐむ|じょろおぐも|じょるうぐも|じょろうごも
4	尺蠖	しゃくとりむし	海扇|床伏|海鵜|鵜飼|鴲	しゅくとりむし|しゃくとりむせ|しゃくとれむし|しゃことりむし|しゃくとりもし
4	海扇	ほたて	床伏|海鵜|鵜飼|鴲|鷭	ふたて|ほたち|ほてて|はたて|ほたと
4	床伏	とこぶし	海鵜|鵜飼|鴲|鷭|鶤鶏	つこぶし|とこぶせ|とこぼし|とくぶし|たこぶし
4	霹靂	へきれき	霾|東雲色|玉響|泡沫|細流	ひきれき|へきれけ|へきりき|へけれき|ほきれき
4	霾	つちふる	東雲色|玉響|泡沫|細流|朝東風	とちふる|つちふろ|つちほる|つてふる|てちふる
4	東雲色	しののめいろ	玉響|泡沫|細流|朝東風|瀞	せののめいろ|しののめいる|しののみいろ|しぬのめいろ|しののめえろ
4	玉響	たまゆら	泡沫|細流|朝東風|瀞|鴟尾	てまゆら|たまゆれ|たまよら|ためゆら|とまゆら
4	泡沫	うたかた	細流|朝東風|瀞|鴟尾|風鐸	おたかた|うたかて|うたけた|うてかた|えたかた
4	細流	せせらぎ	朝東風|瀞|鴟尾|風鐸|斗栱	しせらぎ|せせらげ|せせれぎ|せしらぎ|そせらぎ
4	朝東風	あさごち	瀞|鴟尾|風鐸|斗栱|虹梁	えさごち|あさごて|あさぐち|あせごち|おさごち
4	瀞	とろ	鴟尾|風鐸|斗栱|虹梁|木鼻	つろ|とる|たろ|とら|どろ
4	鴟尾	しび	風鐸|斗栱|虹梁|木鼻|花頭窓	せび|しべ|さび|しば|じび
4	風鐸	ふうたく	斗栱|虹梁|木鼻|花頭窓|築地塀	ほうたく|ふうたこ|ふうてく|ふおたく|へうたく
4	斗栱	ときょう	虹梁|木鼻|花頭窓|築地塀|須弥壇	つきょう|ときょお|ときゃう|たきょう|ときょえ
4	虹梁	こうりょう	木鼻|花頭窓|築地塀|須弥壇|妻戸	くうりょう|こうりょお|こうりゃう|こおりょう|かうりょう
4	木鼻	きばな	花頭窓|築地塀|須弥壇|妻戸|連子	けばな|きばね|きべな|かばな|きばの
4	花頭窓	かとうまど	築地塀|須弥壇|妻戸|連子|蔀戸	けとうまど|かとうまづ|かとおまど|かつうまど|かとうめど
4	築地塀	ついじべい	須弥壇|妻戸|連子|蔀戸|唐破風	といじべい|ついじべえ|ついぜべい|つえじべい|ついじびい
4	須弥壇	しゅみだん	妻戸|連子|蔀戸|唐破風|霹靂	しゃみだん|しゅみだむ|しゅみでん|しゅめだん|しょみだん
4	妻戸	つまど	連子|蔀戸|唐破風|霹靂|霾	とまど|つまづ|つめど|てまど|つまだ
4	連子	れんじ	蔀戸|唐破風|霹靂|霾|東雲色	りんじ|れんぜ|れむじ|ろんじ|れんざ
4	蔀戸	しとみど	唐破風|霹靂|霾|東雲色|玉響	せとみど|しとみづ|しとめど|しつみど|さとみど
4	唐破風	からはふ	霹靂|霾|東雲色|玉響|泡沫	けらはふ|からはほ|からへふ|かれはふ|こらはふ
4	微睡む	まどろむ	揺蕩う|彳む|屯する|蹲う|拱く	めどろむ|まどろも|まどるむ|まづろむ|もどろむ
4	揺蕩う	たゆたう	彳む|屯する|蹲う|拱く|穿る	てゆたう|たゆたお|たゆてう|たよたう|とゆたう
4	彳む	たたずむ	屯する|蹲う|拱く|穿る|穿つ	てたずむ|たたずも|たたぞむ|たてずむ|とたずむ
4	屯する	たむろする	蹲う|拱く|穿る|穿つ|毟る	てむろする|たむろすろ|たむるする|たもろする|たむろそる
4	蹲う	つくばう	拱く|穿る|穿つ|毟る|抓る	とくばう|つくばお|つくべう|つこばう|てくばう
4	拱く	こまぬく	穿る|穿つ|毟る|抓る|擽る	くまぬく|こまぬこ|こまのく|こめぬく|かまぬく
4	穿る	ほじる	穿つ|毟る|抓る|擽る|縋る	ふじる|ほじろ|ほぜる|はじる|ほじれ
4	穿つ	うがつ	毟る|抓る|擽る|縋る|燻る	おがつ|うがと|うげつ|えがつ|うがて
4	毟る	むしる	抓る|擽る|縋る|燻る|呻く	もしる|むしろ|むせる|めしる|むしれ
4	抓る	つねる	擽る|縋る|燻る|呻く|魘される	とねる|つねろ|つにる|てねる|つねれ
4	擽る	くすぐる	縋る|燻る|呻く|魘される|傅く	こすぐる|くすぐろ|くすごる|くそぐる|けすぐる
4	縋る	すがる	燻る|呻く|魘される|傅く|畏まる	そがる|すがろ|すげる|せがる|すがれ
4	燻る	くすぶる	呻く|魘される|傅く|畏まる|謙る	こすぶる|くすぶろ|くすぼる|くそぶる|けすぶる
4	呻く	うめく	魘される|傅く|畏まる|謙る|憚る	おめく|うめこ|うみく|えめく|うめけ
4	魘される	うなされる	傅く|畏まる|謙る|憚る|慫慂	おなされる|うなされろ|うなせれる|うねされる|うなさりる
4	傅く	かしずく	畏まる|謙る|憚る|慫慂|微睡む	けしずく|かしずこ|かしぞく|かせずく|こしずく
4	畏まる	かしこまる	謙る|憚る|慫慂|微睡む|揺蕩う	けしこまる|かしこまろ|かしくまる|かせこまる|かしこめる
4	謙る	へりくだる	憚る|慫慂|微睡む|揺蕩う|彳む	ひりくだる|へりくだろ|へりこだる|へれくだる|へりくでる
4	憚る	はばかる	慫慂|微睡む|揺蕩う|彳む|屯する	へばかる|はばかろ|はばける|はべかる|ほばかる
4	慫慂	しょうよう	微睡む|揺蕩う|彳む|屯する|蹲う	しゃうよう|しょうよお|しょうゆう|しょおよう|しゅうよう
5	虞美人草	ぐびじんそう	穿山甲|麝香鹿|彼誰時|何首烏|鳳仙花	せんざんこう|かわたれどき|つるどくだみ|じゃこうじか|かやつりぐさ
5	車前草	おおばこ	食蟻獣|酢漿草|鮎魚女|玉筋魚|擂粉木	おなもみ|かずのこ|すりこぎ|いかなご|あいなめ
5	繁縷	はこべ	跛行|蠑螈|木賊|野老|通草	はこう|やすで|ききょ|てんゆ|いもり
5	酢漿草	かたばみ	玉筋魚|車前草|食蟻獣|鮎魚女|擂粉木	おなもみ|こめかみ|かんらん|かずのこ|かささぎ
5	羊蹄	ぎしぎし	鶺鴒|儒艮|巻耳|甘藍|射干	じゅごん|ふくそう|ひおうぎ|かんらん|つぶさに
5	蒴藋	そくず	欷歔|水鶏|蠑螈|木賊|野老	ところ|ききょ|ふえん|はこべ|にじる
5	虎杖	いたどり	鳶尾|蜚蠊|儒艮|巻耳|甘藍	ごきぶり|いちはつ|いかなご|せきれい|もたらす
5	藪枯	やぶがらし	燧石|戴勝|螽斯|樹懶|脹脛	やつがしら|ひうちいし|おとこえし|いのこずち|きりぎりす
5	通草	あけび	野老|萵苣|蒴藋|馬陸|繁縷	あさり|しらん|ちしゃ|とくさ|いんこ
5	野老	ところ	木賊|通草|諂諛|栄螺|蒴藋	とくさ|にじる|てんゆ|やすで|しらん
5	何首烏	つるどくだみ	彼誰時|穿山甲|麝香鹿|蕃紅花|凌霄花	じゃこうじか|かわたれどき|せんざんこう|かやつりぐさ|ぐびじんそう
5	軈て	やがて	瞞す|躙る|峙つ|齎す|健か	やすで|いもり|てんゆ|だます|さざえ
5	風信子	ひやしんす	信天翁|蕃紅花|鳳仙花|金鳳花|男郎花	たぶらかす|ひきがえる|きりぎりす|ひうちいし|あほうどり
5	蕃紅花	ばんこうか	鳳仙花|信天翁|膃肭臍|男郎花|風信子	ほうせんか|おっとせい|おにおこぜ|ひやしんす|けしかける
5	万年青	おもと	零余子|車前草|擂粉木|食蟻獣|玉筋魚	むかご|さざえ|ところ|あけび|だます
5	木賊	とくさ	野老|馬陸|萵苣|栄螺|蒴藋	ところ|やすで|いもり|にじる|てんゆ
5	石斛	せっこく	木菟|鶺鴒|闡明|輻輳|孑孑	みみずく|せんめい|せきれい|よろめく|かんらん
5	鳳仙花	ほうせんか	蕃紅花|鬼虎魚|金鳳花|風信子|信天翁	ばんこうか|たぶらかす|ひやしんす|けしかける|おっとせい
5	金鳳花	きんぽうげ	蕃紅花|鳳仙花|信天翁|鬼虎魚|燕子花	きりぎりす|ひやしんす|おとこえし|おにおこぜ|あほうどり
5	鳶尾	いちはつ	虎杖|蚰蜒|忿懣|儒艮|巻耳	そばだつ|いたどり|いかなご|したたか|こうかん
5	燕子花	かきつばた	風信子|男郎花|金鳳花|鬼虎魚|信天翁	かくしゃく|かいつぶり|ほうせんか|あほうどり|おとこえし
5	射干	ひおうぎ	謦咳|忿懣|倥偬|顳顬|輻輳	すりこぎ|かささぎ|げじげじ|けんかい|けんどん
5	莎草	かやつりぐさ	矍鑠|脹脛|渺茫|燧石|樹懶	かわたれどき|せんざんこう|つるどくだみ|じゃこうじか|ぐびじんそう
5	須く	すべからく	峙つ|齎す|具に|健か|瞞す	かくしゃく|ひきがえる|やぶがらし|ようちょう|ふくらはぎ
5	甘藍	かんらん	浩瀚|慳貪|杳然|忿懣|儒艮	ようぜん|じゅごん|けんどん|ふんまん|こうかん
5	萵苣	ちしゃ	栄螺|蠑螈|木賊|野老|通草	ところ|そくず|ききょ|ふえん|はこべ
5	巻耳	おなもみ	顳顬|羊蹄|射干|謦咳|蜚蠊	こめかみ|かたばみ|おおばこ|けんかい|いちはつ
5	牛膝	いのこずち	矍鑠|戴勝|渺茫|脹脛|螽斯	ようちょう|すべからく|きりぎりす|びょうぼう|やぶがらし
5	白及	しらん	敷衍|咫尺|諂諛|跛行|蒴藋	ふえん|しせき|だます|ちしゃ|とくさ
5	零余子	むかご	万年青|玉筋魚|擂粉木|車前草|鮎魚女	みさご|おもと|あけび|だます|しせき
5	膃肭臍	おっとせい	男郎花|鬼虎魚|信天翁|鳳仙花|金鳳花	おとこえし|おにおこぜ|あほうどり|きんぽうげ|ほうせんか
5	儒艮	じゅごん	浩瀚|忿懣|杳然|甘藍|慳貪	こうかん|ようぜん|けんどん|ふんまん|かんらん
5	狒狒	ひひ	螻蛄|壁蝨|萵苣|馬陸|繁縷	ひわ|だに|けら|かき|のり
5	樹懶	なまけもの	蟾蜍|牛膝|矍鑠|戴勝|窈窕	きりぎりす|ようちょう|すべからく|かくしゃく|ひきがえる
5	食蟻獣	ありくい	鮎魚女|擂粉木|車前草|酢漿草|玉筋魚	あいなめ|けいがい|せきれい|けんかい|せんめい
5	穿山甲	せんざんこう	彼誰時|麝香鹿|何首烏|男郎花|信天翁	ぐびじんそう|じゃこうじか|つるどくだみ|かわたれどき|かやつりぐさ
5	麝香鹿	じゃこうじか	何首烏|穿山甲|彼誰時|鳳仙花|蕃紅花	かわたれどき|つるどくだみ|せんざんこう|かやつりぐさ|ぐびじんそう
5	信天翁	あほうどり	男郎花|燕子花|膃肭臍|金鳳花|鳳仙花	かいつぶり|かきつばた|けしかける|おにおこぜ|おっとせい
5	戴勝	やつがしら	藪枯|矍鑠|窈窕|渺茫|燧石	やぶがらし|なまけもの|ひうちいし|すべからく|いのこずち
5	具に	つぶさに	峙つ|齎す|健か|軈て|瞞す	おなもみ|いちはつ|こうそう|みみずく|そばだつ
5	鸚哥	いんこ	蠑螈|繁縷|栄螺|水鶏|諂諛	いもり|いかる|ちしゃ|とくさ|やがて
5	鶚	みさご	蜊|鵤|鱵|鶸|鯑	むかご|いかる|さより|あさり|とくさ
5	鵲	かささぎ	鯑|鯯|鳰|鱵|鵤	かずのこ|ひおうぎ|かんらん|かたばみ|すりこぎ
5	鶸	ひわ	蠣|鵤|鶚|蜊|鱵	ひひ|かき|けら|だに|びわ
5	鵤	いかる	鱵|鶚|蜊|鯯|鵲	にじる|いんこ|いもり|あさり|さより
5	鳰	かいつぶり	鵲|鯑|鯯|鱵|蜊	かくしゃく|かきつばた|あほうどり|すべからく|ようちょう
5	健か	したたか	齎す|具に|峙つ|軈て|須く	いちはつ|ぎしぎし|じゅごん|けんどん|こうそう
5	螽斯	きりぎりす	矍鑠|燧石|樹懶|脹脛|牛膝	きんぽうげ|ひやしんす|たぶらかす|ふくらはぎ|なまけもの
5	螻蛄	けら	壁蝨|狒狒|通草|栄螺|野老	ひひ|だに|ひわ|かき|ばら
5	蠑螈	いもり	鸚哥|白及|水鶏|野老|木賊	いんこ|さより|いかる|あさり|とくさ
5	蟾蜍	ひきがえる	燧石|渺茫|樹懶|螽斯|脹脛	ひうちいし|けしかける|ひやしんす|すべからく|ふくらはぎ
5	蚰蜒	げじげじ	射干|羊蹄|鳶尾|倥偬|石斛	せんめい|ひおうぎ|じゅごん|もたらす|おなもみ
5	馬陸	やすで	木賊|通草|諂諛|敷衍|蒴藋	やがて|いもり|てんゆ|だます|はこう
5	壁蝨	だに	狒狒|螻蛄|栄螺|繁縷|白及	ひひ|けら|ひわ|かき|うに
5	孑孑	ぼうふら	忿懣|儒艮|巻耳|甘藍|射干	せきれい|ふくそう|けいがい|ひおうぎ|けんどん
5	蜚蠊	ごきぶり	虎杖|謦咳|顳顬|忿懣|慳貪	いたどり|ぎしぎし|もたらす|けんかい|じゅごん
5	凌霄花	のうぜんかずら	麝香鹿|穿山甲|何首烏|彼誰時|鳳仙花	こころもとない|せんざんこう|じゃこうじか|かわたれどき|つるどくだみ
5	男郎花	おとこえし	鬼虎魚|膃肭臍|蕃紅花|鳳仙花|信天翁	おっとせい|おにおこぜ|やぶがらし|ひうちいし|ほうせんか
5	鶺鴒	せきれい	闡明|石斛|狷介|謦咳|杳然	せんめい|せっこく|けんかい|けいがい|ありくい
5	栄螺	さざえ	白及|野老|通草|欷歔|水鶏	さより|てんゆ|だます|いんこ|しせき
5	蜊	あさり	鱵|鶚|鵤|鵲|鶸	さより|あけび|いもり|いかる|みさご
5	蠣	かき	鶸|鱵|鵤|蜊|鶚	ひわ|だに|ひひ|けら|ふき
5	玉筋魚	いかなご	擂粉木|酢漿草|鮎魚女|食蟻獣|車前草	いたどり|いちはつ|すりこぎ|ありくい|あいなめ
5	鯑	かずのこ	鵲|鯯|鳰|蜊|鱵	かささぎ|かんらん|かたばみ|おおばこ|このしろ
5	鱵	さより	蜊|鶚|鵤|鵲|鯑	あさり|いもり|さざえ|みさご|いかる
5	鯯	このしろ	鯑|鵲|鶚|鳰|蜊	こうかん|こうそう|こめかみ|かずのこ|かささぎ
5	鮎魚女	あいなめ	食蟻獣|酢漿草|玉筋魚|車前草|擂粉木	ありくい|いかなご|すりこぎ|おおばこ|かたばみ
5	魴鮄	ほうぼう	輻輳|倥偬|謦咳|忿懣|慳貪	こうそう|ふくそう|こめかみ|ようぜん|じゅごん
5	鬼虎魚	おにおこぜ	男郎花|膃肭臍|信天翁|蕃紅花|金鳳花	おっとせい|おとこえし|ほうせんか|ばんこうか|きんぽうげ
5	木菟	みみずく	石斛|蜚蠊|射干|忿懣|羊蹄	せっこく|よろめく|こうかん|つぶさに|せんめい
5	水鶏	くいな	敷衍|木賊|野老|通草|咫尺	やすで|いもり|とくさ|やがて|ところ
5	瞞す	だます	躙る|軈て|齎す|峙つ|健か	はこう|ちしゃ|とくさ|やがて|ところ
5	謦咳	けいがい	狷介|闡明|鶺鴒|慳貪|杳然	けんかい|せきれい|せんめい|けんどん|ありくい
5	諂諛	てんゆ	水鶏|蠑螈|萵苣|木賊|野老	にじる|さざえ|はこう|やすで|いもり
5	倥偬	こうそう	浩瀚|輻輳|魴鮄|顳顬|慳貪	ふくそう|こうかん|ほうぼう|こめかみ|このしろ
5	欷歔	ききょ	敷衍|木賊|野老|通草|咫尺	だます|そくず|はこべ|てんゆ|しせき
5	咫尺	しせき	白及|栄螺|水鶏|木賊|野老	しらん|ききょ|はこう|ちしゃ|とくさ
5	矍鑠	かくしゃく	燧石|戴勝|藪枯|螽斯|蟾蜍	すべからく|かきつばた|かいつぶり|いのこずち|やつがしら
5	窈窕	ようちょう	渺茫|脹脛|蟾蜍|藪枯|牛膝	びょうぼう|すべからく|やぶがらし|ふくらはぎ|やつがしら
5	忿懣	ふんまん	儒艮|甘藍|杳然|浩瀚|輻輳	かんらん|けんどん|じゅごん|ふくそう|こうかん
5	慳貪	けんどん	狷介|謦咳|杳然|儒艮|忿懣	けんかい|じゅごん|けいがい|こうかん|ようぜん
5	狷介	けんかい	慳貪|謦咳|鶺鴒|闡明|杳然	けいがい|けんどん|せんめい|せきれい|ありくい
5	杳然	ようぜん	儒艮|甘藍|忿懣|慳貪|浩瀚	かんらん|じゅごん|こうかん|けんどん|ふんまん
5	渺茫	びょうぼう	窈窕|脹脛|蟾蜍|藪枯|牛膝	ようちょう|ひきがえる|やつがしら|ふくらはぎ|やぶがらし
5	浩瀚	こうかん	倥偬|儒艮|杳然|慳貪|忿懣	こうそう|けんどん|ふんまん|かんらん|こめかみ
5	跛行	はこう	繁縷|野老|白及|萵苣|木賊	はこべ|ききょ|いんこ|しせき|てんゆ
5	輻輳	ふくそう	倥偬|忿懣|魴鮄|蜚蠊|慳貪	こうそう|ふんまん|ほうぼう|けいがい|げじげじ
5	敷衍	ふえん	白及|木賊|水鶏|野老|通草	しらん|てんゆ|ききょ|ちしゃ|とくさ
5	闡明	せんめい	鶺鴒|狷介|謦咳|石斛|慳貪	せきれい|けいがい|せっこく|けんかい|ありくい
5	齎す	もたらす	健か|峙つ|具に|瞞す|躙る	かんらん|けんかい|けんどん|ふんまん|こうかん
5	嗾ける	けしかける	誑かす|憧れる|準える|脅かす|慈しむ	ひきがえる|あほうどり|かきつばた|ほうせんか|おにおこぜ
5	誑かす	たぶらかす	嗾ける|脅かす|慈しむ|準える|憧れる	ひやしんす|きりぎりす|けしかける|きんぽうげ|おとこえし
5	峙つ	そばだつ	健か|具に|齎す|須く|躙る	いちはつ|こうそう|みみずく|ふくそう|せっこく
5	蹌踉めく	よろめく	木枯らし|悍ましい|忌々しい|禍々しい|覚束ない	ようぜん|せっこく|みみずく|おおばこ|ありくい
5	躙る	にじる	軈て|瞞す|健か|齎す|峙つ	いかる|ききょ|いんこ|とくさ|やがて
5	彼誰時	かわたれどき	麝香鹿|何首烏|穿山甲|燕子花|蕃紅花	かやつりぐさ|じゃこうじか|せんざんこう|つるどくだみ|ぐびじんそう
5	燧石	ひうちいし	蟾蜍|藪枯|窈窕|渺茫|脹脛	ひきがえる|やぶがらし|ひやしんす|おとこえし|ようちょう
5	擂粉木	すりこぎ	鮎魚女|食蟻獣|車前草|酢漿草|玉筋魚	ひおうぎ|かささぎ|おおばこ|いかなご|あいなめ
5	顳顬	こめかみ	巻耳|倥偬|浩瀚|謦咳|輻輳	こうそう|こうかん|おなもみ|このしろ|かたばみ
5	脹脛	ふくらはぎ	矍鑠|樹懶|窈窕|螽斯|蟾蜍	ひうちいし|やつがしら|ようちょう|びょうぼう|すべからく
5	齷齪	あくせく	逡巡|蹉跌|彷彿|狼狽|邂逅	しゅんじゅん|さてつ|ほうふつ|ろうばい|かいこう
5	逡巡	しゅんじゅん	蹉跌|彷彿|狼狽|邂逅|僥倖	さてつ|ほうふつ|ろうばい|かいこう|ぎょうこう
5	蹉跌	さてつ	彷彿|狼狽|邂逅|僥倖|恍惚	ほうふつ|ろうばい|かいこう|ぎょうこう|こうこつ
5	彷彿	ほうふつ	狼狽|邂逅|僥倖|恍惚|耽溺	ろうばい|かいこう|ぎょうこう|こうこつ|たんでき
5	狼狽	ろうばい	邂逅|僥倖|恍惚|耽溺|怜悧	かいこう|ぎょうこう|こうこつ|たんでき|れいり
5	邂逅	かいこう	僥倖|恍惚|耽溺|怜悧|磊落	ぎょうこう|こうこつ|たんでき|れいり|らいらく
5	僥倖	ぎょうこう	恍惚|耽溺|怜悧|磊落|慷慨	こうこつ|たんでき|れいり|らいらく|こうがい
5	恍惚	こうこつ	耽溺|怜悧|磊落|慷慨|瀟洒	たんでき|れいり|らいらく|こうがい|しょうしゃ
5	耽溺	たんでき	怜悧|磊落|慷慨|瀟洒|玲瓏	れいり|らいらく|こうがい|しょうしゃ|れいろう
5	怜悧	れいり	磊落|慷慨|瀟洒|玲瓏|朦朧	らいらく|こうがい|しょうしゃ|れいろう|もうろう
5	磊落	らいらく	慷慨|瀟洒|玲瓏|朦朧|鬱勃	こうがい|しょうしゃ|れいろう|もうろう|うつぼつ
5	慷慨	こうがい	瀟洒|玲瓏|朦朧|鬱勃|鬱蒼	しょうしゃ|れいろう|もうろう|うつぼつ|うっそう
5	瀟洒	しょうしゃ	玲瓏|朦朧|鬱勃|鬱蒼|晦渋	れいろう|もうろう|うつぼつ|うっそう|かいじゅう
5	玲瓏	れいろう	朦朧|鬱勃|鬱蒼|晦渋|昵懇	もうろう|うつぼつ|うっそう|かいじゅう|じっこん
5	朦朧	もうろう	鬱勃|鬱蒼|晦渋|昵懇|奸佞	うつぼつ|うっそう|かいじゅう|じっこん|かんねい
5	鬱勃	うつぼつ	鬱蒼|晦渋|昵懇|奸佞|齷齪	うっそう|かいじゅう|じっこん|かんねい|あくせく
5	鬱蒼	うっそう	晦渋|昵懇|奸佞|齷齪|逡巡	かいじゅう|じっこん|かんねい|あくせく|しゅんじゅん
5	晦渋	かいじゅう	昵懇|奸佞|齷齪|逡巡|蹉跌	じっこん|かんねい|あくせく|しゅんじゅん|さてつ
5	昵懇	じっこん	奸佞|齷齪|逡巡|蹉跌|彷彿	かんねい|あくせく|しゅんじゅん|さてつ|ほうふつ
5	奸佞	かんねい	齷齪|逡巡|蹉跌|彷彿|狼狽	あくせく|しゅんじゅん|さてつ|ほうふつ|ろうばい
5	剽悍	ひょうかん	剽窃|膾炙|忌憚|斡旋|軋轢	ひょうせつ|かいしゃ|きたん|あっせん|あつれき
5	剽窃	ひょうせつ	膾炙|忌憚|斡旋|軋轢|悔悛	かいしゃ|きたん|あっせん|あつれき|かいしゅん
5	膾炙	かいしゃ	忌憚|斡旋|軋轢|悔悛|贖罪	きたん|あっせん|あつれき|かいしゅん|しょくざい
5	忌憚	きたん	斡旋|軋轢|悔悛|贖罪|宥恕	あっせん|あつれき|かいしゅん|しょくざい|ゆうじょ
5	斡旋	あっせん	軋轢|悔悛|贖罪|宥恕|韜晦	あつれき|かいしゅん|しょくざい|ゆうじょ|とうかい
